55065,"NUSA TENGGARA TIMUR",55819,"BELU",5306,53
55065,"NUSA TENGGARA TIMUR",56671,"ENDE",5311,53
55065,"NUSA TENGGARA TIMUR",56244,"FLORES TIMUR",5309,53
55065,"NUSA TENGGARA TIMUR",58040,"KOTA KUPANG",5371,53
55065,"NUSA TENGGARA TIMUR",55066,"KUPANG",5303,53
55065,"NUSA TENGGARA TIMUR",57406,"LEMBATA",5308,53
55065,"NUSA TENGGARA TIMUR",928072,"MALAKA",5321,53
55065,"NUSA TENGGARA TIMUR",57008,"MANGGARAI",5313,53
55065,"NUSA TENGGARA TIMUR",57649,"MANGGARAI BARAT",5315,53
55065,"NUSA TENGGARA TIMUR",58098,"MANGGARAI TIMUR",5319,53
55065,"NUSA TENGGARA TIMUR",57778,"NAGEKEO",5318,53
55065,"NUSA TENGGARA TIMUR",56904,"NGADA",5312,53
55065,"NUSA TENGGARA TIMUR",57560,"ROTE NDAO",5314,53
55065,"NUSA TENGGARA TIMUR",58219,"SABU RAIJUA",5320,53
55065,"NUSA TENGGARA TIMUR",56489,"SIKKA",5310,53
55065,"NUSA TENGGARA TIMUR",57346,"SUMBA BARAT",5301,53
55065,"NUSA TENGGARA TIMUR",57935,"SUMBA BARAT DAYA",5317,53
55065,"NUSA TENGGARA TIMUR",57886,"SUMBA TENGAH",5316,53
55065,"NUSA TENGGARA TIMUR",57167,"SUMBA TIMUR",5302,53
55065,"NUSA TENGGARA TIMUR",55347,"TIMOR TENGAH SELATAN",5304,53
55065,"NUSA TENGGARA TIMUR",55620,"TIMOR TENGAH UTARA",5305,53
78203,"PAPUA",79163,"ASMAT",9415,94
78203,"PAPUA",80526,"BIAK NUMFOR",9409,94
78203,"PAPUA",78927,"BOVEN DIGOEL",9413,94
78203,"PAPUA",78289,"DEIYAI",9436,94
78203,"PAPUA",79752,"DOGIYAI",9434,94
78203,"PAPUA",78204,"INTAN JAYA",9435,94
78203,"PAPUA",80144,"JAYAPURA",9403,94
78203,"PAPUA",80015,"JAYAWIJAYA",9402,94
78203,"PAPUA",81192,"KEEROM",9420,94
78203,"PAPUA",80402,"KEPULAUAN YAPEN",9408,94
78203,"PAPUA",79421,"KOTA JAYAPURA",9403,94
78203,"PAPUA",79564,"LANNY JAYA",9430,94
78203,"PAPUA",79354,"MAMBERAMO RAYA",9428,94
78203,"PAPUA",79466,"MAMBERAMO TENGAH",9431,94
78203,"PAPUA",79019,"MAPPI",9414,94
78203,"PAPUA",79826,"MERAUKE",9401,94
